Piemonte Calcio,Federico Chiesa,Serie A TIM,Italy,78,CF,non-rare,1.7K
OL,Mattia De Sciglio,Ligue 1 Conforama,Italy,78,RB,non-rare,500
Lazio,Stefan Radu,Serie A TIM,Romania,78,CB,CL,1.4K
Lazio,Senad Lulic,Serie A TIM,Bosnia and Herzegovina,78,LM,CL,1.2K
Lazio,Felipe Caicedo,Serie A TIM,Ecuador,78,CF,CL,1.3K
FC Porto,Luis Díaz,Liga NOS (POR 1),Colombia,78,LM,CL,1K
FC Porto,Sérgio Miguel Relvas de Oliveira,Liga NOS (POR 1),Portugal,78,CM,CL,2.8K
Dortmund,Manuel Akanji,Bundesliga,Switzerland,78,CB,CL,1.8K
Dortmund,Marwin Hitz,Bundesliga,Switzerland,78,GK,CL,1.7K
M'gladbach,Breel Embolo,Bundesliga,Switzerland,78,ST,CL,1.5K
M'gladbach,Patrick Herrmann,Bundesliga,Germany,78,RW,CL,1.3K
M'gladbach,Christoph Kramer,Bundesliga,Germany,78,CDM,CL,1.2K
M'gladbach,Nico Elvedi,Bundesliga,Switzerland,78,CB,CL,2K
OM,Jordan Amavi,Ligue 1 Conforama,France,78,LB,CL,1.2K
OM,Duje Caleta-Car,Ligue 1 Conforama,Croatia,78,CB,CL,1.6K
Club Brugge,Hans Vanaken,1A Pro League (BEL 1),Belgium,78,CAM,CL,900
Başakşehir,Nacer Chadli,Süper Lig (TUR 1),Belgium,78,LW,CL,1.1K
OM,Hiroki Sakai,Ligue 1 Conforama,Japan,78,RB,CL,1.1K
Olympiacos CFP,José Pedro Malheiro de Sá,Hellas Liga (GRE 1),Portugal,78,GK,CL,900
Olympiacos CFP,Youssef El Arabi,Hellas Liga (GRE 1),Morocco,78,ST,CL,1.4K
Dynamo Kyiv,Benjamin Verbic,Ukrayina Liha (UKR 1),Slovenia,78,LM,CL,1.1K
Inter,Roberto Gagliardini,Serie A TIM,Italy,78,CDM,CL,1.2K
Inter,Stefano Sensi,Serie A TIM,Italy,78,CM,CL,1.8K
Chelsea,Tammy Abraham,Premier League,England,78,ST,CL,1.4K
FC Porto,Mateus Uribe,Liga NOS (POR 1),Colombia,78,CM,CL,2.8K
Chelsea,Ruben Loftus-Cheek,Premier League,England,78,CM,CL,0
Chelsea,Victor Moses,Premier League,Nigeria,78,RM,CL,8.4K
Piemonte Calcio,Mattia De Sciglio,Serie A TIM,Italy,78,RB,CL,0
Piemonte Calcio,Federico Chiesa,Serie A TIM,Italy,78,CF,CL,0
Ajax,Antony Matheus dos Santos,Eredivisie (NED 1),Brazil,78,RW,CL,1.4K
Ajax,Lisandro Martínez,Eredivisie (NED 1),Argentina,78,CDM,CL,1.1K
Rennes,M'Baye Niang,Ligue 1 Conforama,Senegal,78,ST,CL,2.4K
Rennes,Benjamin Bourigeaud,Ligue 1 Conforama,France,78,CM,CL,1.5K
FC Barcelona,Francisco Mota Castro Trincão,LaLiga Santander,Portugal,78,RW,CL,1K
Paris SG,Abdou Diallo,Ligue 1 Conforama,France,78,CB,CL,2.3K
Atalanta,Mattia Caldara,Serie A TIM,Italy,78,CB,CL,1.3K
Atalanta,Hans Hateboer,Serie A TIM,Netherlands,78,RM,CL,1.3K
Atalanta,Remo Freuler,Serie A TIM,Switzerland,78,CM,CL,1.7K
Lokomotiv Moscow,Guilherme Alvim Marinato,League of Russia (RUS 1),Russia,78,GK,CL,1K
Sevilla FC,Roque Mesa Quevedo,LaLiga Santander,Spain,78,CM,CL,0
RB Leipzig,Ibrahima Konaté,Bundesliga,France,78,CB,CL,2K
Sevilla FC,Youssef En-Nesyri,LaLiga Santander,Morocco,78,ST,CL,1.2K
RB Leipzig,Yussuf Poulsen,Bundesliga,Denmark,78,ST,CL,1.6K
K Beerschot VA,Raphael Holzhauser,1A Pro League (BEL 1),Austria,78,CM,IF,0
Spartak Moscow,Victor Moses,League of Russia (RUS 1),Nigeria,78,RM,Rare,700
Leeds United,Patrick Bamford,Premier League,England,78,ST,IF,0
SV Darmstadt 98,Tobias Kempe,Bundesliga 2 (GER 2),Germany,78,CM,IF,0
Al Hilal,Luciano Vietto,MBS Pro League (SAU 1),Argentina,78,LW,non-rare,450
OL,Bruno Guimarães Moura,Ligue 1 Conforama,Brazil,78,CM,,0
Vélez Sarsfield,Cristian Tarragona,CONMEBOL Sudamericana,Argentina,78,ST,CONMEBOL,MOTM
AJ Auxerre,Mickaël Le Bihan,Ligue 2 (FRA 2),France,78,ST,IF,0
FC Dinamo 1948,Deian Sorescu,Liga I (ROM 1),Romania,78,RB,IF,0
Empoli,Leonardo Mancuso,Calcio B (ITA 2),Italy,78,ST,IF,0
Brentford,Sergi Canós,EFL Championship (ENG 2),Spain,78,LW,IF,0
Abha Club,Carlos Strandberg,MBS Pro League (SAU 1),Sweden,78,ST,IF,30K
Villarreal CF,Etienne Capoue,LaLiga Santander,France,78,CDM,non-rare,450
FC Schalke 04,Sead Kolašinac,Bundesliga,Bosnia and Herzegovina,78,LB,Rare,700
Club Brugge,Bas Dost,1A Pro League (BEL 1),Netherlands,78,ST,non-rare,400
Club Brugge,Bas Dost,1A Pro League (BEL 1),Netherlands,78,ST,CL,0
KAS Eupen,Smail Prevljak,1A Pro League (BEL 1),Bosnia and Herzegovina,78,ST,IF,30K
Lanús,Alexander Bernabei,CONMEBOL Sudamericana,Argentina,78,LB,CONMEBOL,MOTM
Lokomotiv Moscow,Pablo Nascimento Castro,League of Russia (RUS 1),Brazil,78,CB,non-rare,550
Lokomotiv Moscow,Pablo Nascimento Castro,League of Russia (RUS 1),Brazil,78,CB,CL,0
FC Lorient,Laurent Abergel,Ligue 1 Conforama,France,78,CM,IF,0
Slavia Praha,Jan Kuchta,Česká Liga (CZE 1),Czech Republic,78,ST,IF,28.5K
SD Huesca,Rafael Mir Vicente,LaLiga Santander,Spain,78,ST,IF,0
Lazio,Mateo Musacchio,Serie A TIM,Argentina,78,CB,CL,0
Lazio,Mateo Musacchio,Serie A TIM,Argentina,78,CB,non-rare,800
Fiorentina,Alexandr Kokorin,Serie A TIM,Russia,78,ST,non-rare,600
Fiorentina,Kévin Malcuit,Serie A TIM,France,78,RB,Rare,750
FC Schalke 04,Shkodran Mustafi,Bundesliga,Germany,78,CB,non-rare,500
1. FSV Mainz 05,Danny da Costa,Bundesliga,Germany,78,RWB,non-rare,500
Toluca,Alexis Canelo,LIGA BBVA MX (MEX 1),Argentina,78,LM,IF,0
1. FC Köln,Elvis Rexhbecaj,Bundesliga,Kosovo,78,CM,IF,0
Dortmund,Reinier,Bundesliga,Brazil,78,CF,FUT,Future
Leicester City,Fofana,Premier League,France,78,CB,FUT,Future
Al Ahli,M'Baye Niang,MBS Pro League (SAU 1),Senegal,78,ST,Rare,700
Atlanta United,Lisandro López,Major League Soccer (MLS),Argentina,78,ST,Rare,700
SC Braga,Lucas Domingues Piazon,Liga NOS (POR 1),Brazil,78,RF,IF,0
Cardiff City,Dillon Phillips,EFL Championship (ENG 2),England,78,GK,IF,0
Molde FK,Andreas Linde,Eliteserien (NOR 1),Sweden,78,GK,Europa,MOTM
Bristol City,Famara Diedhiou,EFL Championship (ENG 2),Senegal,78,ST,IF,28.25K
Zagłębie Lubin,Filip Starzynski,Polski Ekstraklasa (POL 1),Poland,78,CM,IF,30K
Başakşehir,Martin Škrtel,Süper Lig (TUR 1),Slovakia,78,CB,non-rare,0
West Brom,Branislav Ivanović,Premier League,Serbia,78,CB,non-rare,0
Rio Ave FC,Fábio Coentrão,Liga NOS (POR 1),Portugal,78,LB,non-rare,0
Spartak Moscow,Jordan Larsson,League of Russia (RUS 1),Sweden,78,ST,IF,28.25K
Fiorentina,Dusan Vlahovic,Serie A TIM,Serbia,78,ST,IF,26.75K
Liverpool,Divock Origi,Premier League,Belgium,77,ST,Rare,700
Liverpool,Takumi Minamino,Premier League,Japan,77,RW,Rare,1.3K
Milan,Andrea Conti,Serie A TIM,Italy,77,RB,Non-Rare,650
Milan,Franck Yannick Kessié,Serie A TIM,Côte d'Ivoire,77,CM,Rare,700
Brescia,Sandro Tonali,Calcio B (ITA 2),Italy,77,CDM,Rare,0
Paris SG,Layvin Kurzawa,Ligue 1 Conforama,France,77,LB,Non-Rare,750
Paris SG,Thilo Kehrer,Ligue 1 Conforama,Germany,77,CB,Rare,1.2K
Paris SG,Sergio Rico,Ligue 1 Conforama,Spain,77,GK,Non-Rare,550
Inter,Danilo D'Ambrosio,Serie A TIM,Italy,77,RB,Non-Rare,900
Inter,Ashley Young,Serie A TIM,England,77,RM,Non-Rare,950
Piemonte Calcio,Kulusevski,Serie A TIM,Sweden,77,RW,Non-Rare,1.6K
Manchester Utd,Mason Greenwood,Premier League,England,77,RM,Rare,750
Sheffield Utd,George Baldock,Premier League,England,77,RWB,Non-Rare,500
V. Guimarães,Marcus Edwards,Liga NOS (POR 1),England,77,RW,Non-Rare,400
OGC Nice,Hassane Kamara,Ligue 1 Conforama,France,77,LB,Rare,850
PSV,Mohamed Ihattaren,Eredivisie (NED 1),Netherlands,77,CAM,Non-Rare,750
Chelsea,Reece James,Premier League,England,77,RB,Rare,1.7K
Manchester Utd,Daniel James,Premier League,Wales,77,RM,Rare,1K
Vélez Sarsfield,Ricardo Centurión,CONMEBOL Sudamericana,Argentina,77,RW,Sudamericana,750
FC Schalke 04,Amine Harit,Bundesliga,Morocco,77,CAM,Non-Rare,450
Club Brugge,Krépin Diatta,1A Pro League (BEL 1),Senegal,77,RM,Non-Rare,1.3K
Feyenoord,Ridgeciano Haps,Eredivisie (NED 1),Netherlands,77,LB,Rare,750
Ajax,Noussair Mazraoui,Eredivisie (NED 1),Morocco,77,RB,Rare,700
AZ,Oussama Idrissi,Eredivisie (NED 1),Morocco,77,LW,Non-Rare,3K
Feyenoord,Marcos Senesi,Eredivisie (NED 1),Argentina,77,CB,Non-Rare,650
AZ,Owen Wijndal,Eredivisie (NED 1),Netherlands,77,LB,Non-Rare,450
LOSC,Mehmet Zeki Çelik,Ligue 1 Conforama,Turkey,77,RB,Non-Rare,400
Derby County,Wayne Rooney,EFL Championship (ENG 2),England,77,CAM,Non-Rare,4.1K
Hertha Berlin,Rune Almenning Jarstein,Bundesliga,Norway,77,GK,Non-Rare,450
CD Leganés,Iván Cuéllar Sacristán,LaLiga SmartBank (ESP 2),Spain,77,GK,Non-Rare,450
Montpellier,Vitorino Hilton da Silva,Ligue 1 Conforama,Brazil,77,CB,Non-Rare,500
West Ham,Robert Snodgrass,Premier League,Scotland,77,RM,Non-Rare,850
Galatasaray,Ryan Babel,Süper Lig (TUR 1),Netherlands,77,LW,Non-Rare,450
Tijuana,Jonathan Orozco,LIGA BBVA MX (MEX 1),Mexico,77,GK,Non-Rare,450
Crystal Palace,Gary Cahill,Premier League,England,77,CB,Non-Rare,500
Burnley,Jack Cork,Premier League,England,77,CDM,Non-Rare,450
LA Galaxy,Jonathan dos Santos,Major League Soccer (MLS),Mexico,77,CM,Non-Rare,450
Real Betis,Claudio Bravo,LaLiga Santander,Chile,77,GK,Non-Rare,450
Shijiazhuang,Matheus Leite Nascimento,Chinese FA Super L. (CHN 1),Brazil,77,LW,Non-Rare,450
Amiens SC,Régis Gurtner,Ligue 2 (FRA 2),France,77,GK,Non-Rare,450
Hellas Verona,Miguel Luís Pinto Veloso,Serie A TIM,Portugal,77,CM,Non-Rare,500
Club Brugge,Ruud Vormer,1A Pro League (BEL 1),Netherlands,77,CM,Non-Rare,400
SL Benfica,Adel Taarabt,Liga NOS (POR 1),Morocco,77,CM,Non-Rare,450
FC Schalke 04,Ralf Fährmann,Bundesliga,Germany,77,GK,Non-Rare,450
Rennes,Damien Da Silva,Ligue 1 Conforama,France,77,CB,Non-Rare,500
Roma FC,Federico Fazio,Serie A TIM,Argentina,77,CB,Non-Rare,650
Brighton,Adam Lallana,Premier League,England,77,CM,Rare,700
AS Monaco,Stevan Jovetić,Ligue 1 Conforama,Montenegro,77,ST,Non-Rare,400
CD Leganés,Roberto Rosales,LaLiga SmartBank (ESP 2),Venezuela,77,RWB,Non-Rare,400
Sivasspor,Max-Alain Gradel,Süper Lig (TUR 1),Côte d'Ivoire,77,LW,Non-Rare,450
Everton,Fabian Delph,Premier League,England,77,CDM,Non-Rare,500
West Ham,Angelo Ogbonna,Premier League,Italy,77,CB,Non-Rare,800
Sheffield Utd,Chris Basham,Premier League,England,77,CB,Non-Rare,500
Qingdao Huanghai,Romain Alessandrini,Chinese FA Super L. (CHN 1),France,77,RM,Non-Rare,900
León,Luis Montes,LIGA BBVA MX (MEX 1),Mexico,77,CM,Non-Rare,500
Manchester Utd,Odion Ighalo,Premier League,Nigeria,77,ST,Non-Rare,1.5K
AFC Bournemouth,Joshua King,EFL Championship (ENG 2),Norway,77,CF,Rare,4.2K
Atlético de Madrid,Nikola Kalinić,LaLiga Santander,Croatia,77,ST,Non-Rare,6.8K
Sheffield Utd,Oliver Norwood,Premier League,Northern Ireland,77,CM,Non-Rare,500
Crystal Palace,Patrick van Aanholt,Premier League,Netherlands,77,LB,Rare,1.1K
Cruz Azul,Elías Hernández,LIGA BBVA MX (MEX 1),Mexico,77,RM,Non-Rare,450
Newcastle Utd,Matt Ritchie,Premier League,Scotland,77,RM,Non-Rare,500
Granada CF,Ángel Montoro Sánchez,LaLiga Santander,Spain,77,CDM,Non-Rare,450
Crystal Palace,Cheikhou Kouyaté,Premier League,Senegal,77,CDM,Rare,700
Burnley,Ashley Barnes,Premier League,England,77,ST,Non-Rare,500
Atalanta,Rafael Tolói,Serie A TIM,Brazil,77,CB,Non-Rare,1.2K
Beijing Guoan,Alan Douglas Borges de Carvalho,Chinese FA Super L. (CHN 1),China PR,77,ST,Non-Rare,1.1K
Levante UD,Rubén Rochina Naixes,LaLiga Santander,Spain,77,RM,Non-Rare,500
Newcastle Utd,Jonjo Shelvey,Premier League,England,77,CM,Non-Rare,500
Sheffield Utd,John Fleck,Premier League,Scotland,77,CM,Non-Rare,700
Dalian Pro,Salomón Rondón,Chinese FA Super L. (CHN 1),Venezuela,77,ST,Non-Rare,400
FC Schalke 04,Sebastian Rudy,Bundesliga,Germany,77,CM,Non-Rare,3.1K
Southampton,Alex McCarthy,Premier League,England,77,GK,Non-Rare,450
Al Ahli,Josef de Souza Dias,MBS Pro League (SAU 1),Brazil,77,CDM,Rare,0
TSG Hoffenheim,Benjamin Hübner,Bundesliga,Germany,77,CB,Non-Rare,750
CA Osasuna,Aridane Hernández Umpiérrez,LaLiga Santander,Spain,77,CB,Non-Rare,600
Leverkusen,Julian Baumgartlinger,Bundesliga,Austria,77,CDM,Non-Rare,500
West Ham,Aaron Cresswell,Premier League,England,77,LB,Non-Rare,500
OL,Rafael Pereira da Silva,Ligue 1 Conforama,Brazil,77,RB,Non-Rare,0
OM,Kevin Strootman,Ligue 1 Conforama,Netherlands,77,CDM,Non-Rare,1.1K
Başakşehir,Mert Günok,Süper Lig (TUR 1),Turkey,77,GK,Non-Rare,450
Torino,Iago Falqué Silva,Serie A TIM,Spain,77,CF,Non-Rare,3K
CA Osasuna,Oier Sanjurjo Maté,LaLiga Santander,Spain,77,CDM,Non-Rare,450
Hellas Verona,Marco Silvestri,Serie A TIM,Italy,77,GK,Non-Rare,500
Brighton,Pascal Groß,Premier League,Germany,77,CM,Non-Rare,500
Parma,Juraj Kucka,Serie A TIM,Slovakia,77,CM,Non-Rare,550
Parma,Luigi Sepe,Serie A TIM,Italy,77,GK,Non-Rare,500
Burnley,Jóhann Berg Guðmundsson,Premier League,Iceland,77,RM,Non-Rare,450
Roma FC,Javier Pastore,Serie A TIM,Argentina,77,CAM,Non-Rare,500
Tianjin TEDA,Johnathan Aparecido Silva,Chinese FA Super L. (CHN 1),Brazil,77,ST,Rare,2.5K
Başakşehir,Uílson de Souza Paula Júnior,Süper Lig (TUR 1),Brazil,77,RB,Non-Rare,450
Celtic,Shane Duffy,Scottish Premiership (SPFL),Republic of Ireland,77,CB,Non-Rare,500
TSG Hoffenheim,Kevin Vogt,Bundesliga,Germany,77,CB,Non-Rare,900
SD Eibar,Enrique García Martínez,LaLiga Santander,Spain,77,ST,Non-Rare,450
RCD Espanyol,Leandro Cabrera,LaLiga SmartBank (ESP 2),Uruguay,77,CB,Non-Rare,500
Watford,Roberto Pereyra,EFL Championship (ENG 2),Argentina,77,LM,Non-Rare,6.9K
Bologna,Roberto Soriano,Serie A TIM,Italy,77,CAM,Non-Rare,500
Bologna,Gary Medel,Serie A TIM,Chile,77,CDM,Non-Rare,500
Stade de Reims,Xavier Chavalerin,Ligue 1 Conforama,France,77,CDM,Non-Rare,450
FC Augsburg,Rafał Gikiewicz,Bundesliga,Poland,77,GK,Non-Rare,500
Real Betis,Martín Montoya Torralbo,LaLiga Santander,Spain,77,RB,Non-Rare,400
TSG Hoffenheim,Ishak Belfodil,Bundesliga,Algeria,77,ST,Non-Rare,500
West Ham,Andriy Yarmolenko,Premier League,Ukraine,77,RM,Non-Rare,450
SD Eibar,Sergi Enrich Ametller,LaLiga Santander,Spain,77,ST,Non-Rare,450
Crystal Palace,Andros Townsend,Premier League,England,77,RM,Non-Rare,450
SC Braga,Fransérgio Rodrigues Barbosa,Liga NOS (POR 1),Brazil,77,CM,Non-Rare,500
Uni. Católica,José Pedro Fuenzalida,CONMEBOL Libertadores,Chile,77,RW,Libertadores,700
Shanghai Shenhua,Giovanni Moreno,Chinese FA Super L. (CHN 1),Colombia,77,ST,Non-Rare,450
Torino,Simone Verdi,Serie A TIM,Italy,77,CF,Rare,700
FC Augsburg,Daniel Caligiuri,Bundesliga,Italy,77,RM,Non-Rare,450
Crystal Palace,Jordan Ayew,Premier League,Ghana,77,ST,Non-Rare,450
Hertha Berlin,Dedryck Boyata,Bundesliga,Belgium,77,CB,Rare,700
Newcastle Utd,Florian Lejeune,Premier League,France,77,CB,Non-Rare,0
FC Schalke 04,Benjamin Stambouli,Bundesliga,France,77,CB,Non-Rare,500
Granada CF,Germán Sánchez Barahona,LaLiga Santander,Spain,77,CB,Non-Rare,550
FC Porto,Cláudio Pires de Morais Ramos,Liga NOS (POR 1),Portugal,77,GK,Non-Rare,450
Sevilla FC,Sergi Gómez Solà,LaLiga Santander,Spain,77,CB,Non-Rare,1K
PSV,Lars Unnerstall,Eredivisie (NED 1),Germany,77,GK,Non-Rare,450
Frankfurt,Sebastian Rode,Bundesliga,Germany,77,CDM,Non-Rare,450
1. FC Köln,Timo Horn,Bundesliga,Germany,77,GK,Non-Rare,450
Montpellier,Pedro Filipe Teodósio Mendes,Ligue 1 Conforama,Portugal,77,CB,Non-Rare,500
Hertha Berlin,Vladimír Darida,Bundesliga,Czech Republic,77,CM,Non-Rare,450
Sampdoria,Jeison Murillo,Serie A TIM,Colombia,77,CB,Rare,0
Sampdoria,Gastón Ramírez,Serie A TIM,Uruguay,77,CAM,Non-Rare,500
SC Freiburg,Jonathan Schmid,Bundesliga,France,77,RB,Rare,700
Newcastle Utd,Federico Fernández,Premier League,Argentina,77,CB,Non-Rare,700
Sevilla FC,Aleix Vidal Parreu,LaLiga Santander,Spain,77,RM,Non-Rare,450
RCD Espanyol,Sergi Darder Moll,LaLiga SmartBank (ESP 2),Spain,77,CM,Non-Rare,500
Torino,Simone Zaza,Serie A TIM,Italy,77,ST,Non-Rare,550
Southampton,Jannik Vestergaard,Premier League,Denmark,77,CB,Non-Rare,500
Werder Bremen,Leonardo Bittencourt,Bundesliga,Germany,77,RM,Non-Rare,500
Werder Bremen,Davy Klaassen,Bundesliga,Netherlands,77,CM,Non-Rare,14.5K
Newcastle Utd,Jamaal Lascelles,Premier League,England,77,CB,Non-Rare,500
FC Porto,José Luís Mendes Andrade,Liga NOS (POR 1),Cape Verde Islands,77,ST,Non-Rare,6.9K
Olympiacos CFP,Konstantinos Fortounis,Hellas Liga (GRE 1),Greece,77,CAM,Non-Rare,450
RSC Anderlecht,Hendrik Van Crombrugge,1A Pro League (BEL 1),Belgium,77,GK,Non-Rare,450
OM,Bouna Sarr,Ligue 1 Conforama,France,77,RB,Non-Rare,6.6K
Burnley,Charlie Taylor,Premier League,England,77,LB,Non-Rare,450
Spurs,Paulo Gazzaniga,Premier League,Argentina,77,GK,Non-Rare,950
RC Celta,Okay Yokuşlu,LaLiga Santander,Turkey,77,CDM,Rare,1.4K
FC Schalke 04,Matija Nastasić,Bundesliga,Serbia,77,CB,Non-Rare,500
Torino,Daniele Baselli,Serie A TIM,Italy,77,CM,Non-Rare,650
Villarreal CF,Alberto Moreno Pérez,LaLiga Santander,Spain,77,LB,Non-Rare,550
Sporting CP,Stefan Ristovski,Liga NOS (POR 1),FYR Macedonia,77,RB,Rare,2.7K
Frankfurt,Jetro Willems,Bundesliga,Netherlands,77,LWB,Non-Rare,450
Newcastle Utd,Isaac Hayden,Premier League,England,77,CDM,Non-Rare,500
Valencia CF,Denis Cheryshev,LaLiga Santander,Russia,77,LM,Non-Rare,450
Stade de Reims,Yunis Abdelhamid,Ligue 1 Conforama,Morocco,77,CB,Non-Rare,500
Villarreal CF,Moisés Gómez Bordonado,LaLiga Santander,Spain,77,LM,Non-Rare,450
CA Osasuna,Roberto Torres Morales,LaLiga Santander,Spain,77,RM,Non-Rare,450
Sevilla FC,Franco Vázquez,LaLiga Santander,Argentina,77,CM,Non-Rare,700
Manchester Utd,Jesse Lingard,Premier League,England,77,CAM,Non-Rare,3.3K
Villarreal CF,Carlos Bacca,LaLiga Santander,Colombia,77,ST,Non-Rare,400
Levante UD,Roger Martí Salvador,LaLiga Santander,Spain,77,ST,Non-Rare,450
Tigres,Guido Pizarro,LIGA BBVA MX (MEX 1),Argentina,77,CDM,Non-Rare,450
Brighton,Joël Veltman,Premier League,Netherlands,77,CB,Non-Rare,500
SL Benfica,Andreas Samaris,Liga NOS (POR 1),Greece,77,CDM,Non-Rare,450
1. FC Köln,Jonas Hector,Bundesliga,Germany,77,CDM,Non-Rare,450
Club Brugge,Clinton Mukoni Mata Pedro Lourenço,1A Pro League (BEL 1),Angola,77,CB,Rare,750
Stade de Reims,Thomas Foket,Ligue 1 Conforama,Belgium,77,RB,Non-Rare,450
Sevilla FC,Óliver Torres Muñoz,LaLiga Santander,Spain,77,CM,Non-Rare,750
Strasbourg,Adrien Thomasson,Ligue 1 Conforama,France,77,CAM,Non-Rare,400
Roma FC,Bruno da Silva Peres,Serie A TIM,Brazil,77,RB,Rare,900
M'gladbach,Jonas Hofmann,Bundesliga,Germany,77,CAM,Non-Rare,500
Celtic,Callum McGregor,Scottish Premiership (SPFL),Scotland,77,CDM,Rare,700
Brighton,Neal Maupay,Premier League,France,77,ST,Non-Rare,2K
Slavia Praha,Nicolae Stanciu,Česká Liga (CZE 1),Romania,77,CAM,Non-Rare,400
Strasbourg,Alexander Djiku,Ligue 1 Conforama,France,77,CB,Non-Rare,500
West Ham,Arthur Masuaku,Premier League,Congo DR,77,LB,Non-Rare,500
Udinese,Rodrigo Javier De Paul,Serie A TIM,Argentina,77,CM,Rare,850
Fulham,Mario Lemina,Premier League,Gabon,77,CM,Non-Rare,550
OGC Nice,Wylan Cyprien,Ligue 1 Conforama,France,77,CM,Rare,8.1K
Milan,Diego Laxalt,Serie A TIM,Uruguay,77,LM,Non-Rare,6.8K
Granada CF,Puertas,LaLiga Santander,Spain,77,RM,Non-Rare,450
Everton,Alex Iwobi,Premier League,Nigeria,77,LM,Non-Rare,450
OL,Thiago Mendes,Ligue 1 Conforama,Brazil,77,CM,Non-Rare,500
AFC Bournemouth,Jefferson Lerma,EFL Championship (ENG 2),Colombia,77,CDM,Non-Rare,500
Independiente,Silvio Romero,CONMEBOL Sudamericana,Argentina,77,ST,Sudamericana,1K
Boca Juniors,Julio Buffarini,CONMEBOL Libertadores,Argentina,77,RB,Libertadores,750
Leverkusen,Lucas Alario,Bundesliga,Argentina,77,ST,Non-Rare,450
Levante UD,Rúben Vezo,LaLiga Santander,Portugal,77,CB,Rare,900
Dinamo Zagreb,Bruno Petković,Liga Hrvatska (CRO 1),Croatia,77,ST,Non-Rare,450
Napoli,Nikola Maksimovic,Serie A TIM,Serbia,77,CB,Non-Rare,900
Fulham,Aleksandar Mitrovic,Premier League,Serbia,77,ST,Non-Rare,450
OL,Kenny Tete,Ligue 1 Conforama,Netherlands,77,RB,Non-Rare,0
Leverkusen,Daley Sinkgraven,Bundesliga,Netherlands,77,LB,Rare,700
Fulham,Jean Michaël Seri,Premier League,Côte d'Ivoire,77,CM,Non-Rare,800
Frankfurt,Gonçalo Paciência,Bundesliga,Portugal,77,ST,Non-Rare,0
Leverkusen,Wendell,Bundesliga,Brazil,77,LB,Non-Rare,500
Trabzonspor,Alexander Sørloth,Süper Lig (TUR 1),Norway,77,ST,Non-Rare,0
Lazio,Bartolomeu Quissanga,Serie A TIM,Angola,77,CB,Rare,5.3K
FC Nantes,Moses Simon,Ligue 1 Conforama,Nigeria,77,LM,Rare,700
Real Betis,Álex Moreno,LaLiga Santander,Spain,77,LB,Rare,700
Leicester City,Islam Slimani,Premier League,Algeria,77,ST,Non-Rare,3.8K
V. Guimarães,Pedro Henrique,Liga NOS (POR 1),Brazil,77,CB,Non-Rare,10.25K
AFC Bournemouth,Diego Rico,EFL Championship (ENG 2),Spain,77,LB,Non-Rare,500
Southampton,Jan Bednarek,Premier League,Poland,77,CB,Non-Rare,450
Valencia CF,Jaume,LaLiga Santander,Spain,77,GK,Non-Rare,450
Brentford,Saïd Benrahma,EFL Championship (ENG 2),Algeria,77,LW,Non-Rare,2.8K
Liverpool,Harry Wilson,Premier League,Wales,77,RM,Non-Rare,3.5K
Real Madrid,Mariano Díaz Mejía,LaLiga Santander,Dominican Republic,77,ST,Rare,800
RC Celta,Lucas Olaza,LaLiga Santander,Uruguay,77,LB,Rare,1.1K
Athletic Club,Unai López,LaLiga Santander,Spain,77,CM,Non-Rare,600
Leicester City,Timothy Castagne,Premier League,Belgium,77,RM,Rare,700
Bordeaux,Otávio,Ligue 1 Conforama,Brazil,77,CDM,Non-Rare,450
Racing Club,Gabriel Arias,CONMEBOL Libertadores,Chile,77,GK,Libertadores,700
Atalanta,Mario Pašalic,Serie A TIM,Croatia,77,CM,Non-Rare,1.9K
Montpellier,Jonas Omlin,Ligue 1 Conforama,Switzerland,77,GK,Non-Rare,450
Al Ahli,Omar Al Soma,MBS Pro League (SAU 1),Syria,77,ST,Non-Rare,450
Lazio,Adam Marušic,Serie A TIM,Montenegro,77,RM,Rare,700
Fiorentina,Sofyan Amrabat,Serie A TIM,Morocco,77,CM,Rare,700
West Ham,Jarrod Bowen,Premier League,England,77,RM,Non-Rare,450
SC Braga,Fábio Martins,Liga NOS (POR 1),Portugal,77,LW,Non-Rare,3K
Sassuolo,Jérémie Boga,Serie A TIM,Côte d'Ivoire,77,LM,Non-Rare,550
Everton,Mason Holgate,Premier League,England,77,CB,Non-Rare,900
1. FC Köln,Ellyes Skhiri,Bundesliga,Tunisia,77,CDM,Non-Rare,450
Leverkusen,Nadiem Amiri,Bundesliga,Germany,77,CAM,Non-Rare,500
ASSE,Denis Bouanga,Ligue 1 Conforama,Gabon,77,LM,Non-Rare,450
Norwich,Emiliano Buendía,EFL Championship (ENG 2),Argentina,77,RM,Non-Rare,450
Trabzonspor,Ugurcan Çakir,Süper Lig (TUR 1),Turkey,77,GK,Non-Rare,450
RB Leipzig,Hee Chan Hwang,Bundesliga,Korea Republic,77,ST,Rare,700
D. Alavés,Rubén Duarte,LaLiga Santander,Spain,77,LB,Non-Rare,500
Fulham,André-Franck Zambo Anguissa,Premier League,Cameroon,77,CM,Rare,750
FC Porto,Tiquinho Soares,Liga NOS (POR 1),Brazil,77,ST,Non-Rare,11.5K
Sampdoria,Emil Audero,Serie A TIM,Italy,77,GK,Non-Rare,500
R. Valladolid CF,Toni Villa,LaLiga Santander,Spain,77,LM,Non-Rare,450
